job_title,work_year,salary_in_usd
Data Engineer,2023,225000
Research Scientist,2023,370000
Research Scientist,2023,200000
Data Engineer,2023,186600
Data Engineer,2023,116500
Data Engineer,2023,80000
Data Engineer,2023,60000
Data Science Manager,2023,299500
Data Science Manager,2023,245100
Machine Learning Scientist,2023,222000
Machine Learning Scientist,2023,138000
Data Analyst,2023,207300
Data Analyst,2023,149200
Machine Learning Scientist,2023,292000
Machine Learning Scientist,2023,164500
Machine Learning Scientist,2023,292200
Machine Learning Scientist,2023,164500
Data Engineer,2023,163800
Data Engineer,2023,126000
Data Scientist,2023,160000
Data Scientist,2023,120000
Data Analyst,2023,140000
Data Analyst,2023,120000
AI Scientist,2023,120000
Computer Vision Engineer,2023,280000
Computer Vision Engineer,2023,210000
Data Scientist,2023,170000
Data Scientist,2023,150000
Machine Learning Engineer,2023,200000
Machine Learning Engineer,2023,170000
Director of Data Science,2023,225000
Director of Data Science,2023,175000
Data Science Consultant,2023,189750
Data Science Consultant,2023,131100
Data Analyst,2023,123400
Data Analyst,2023,82200
Data Engineer,2023,49216
Data Engineer,2023,43064
Applied Machine Learning Engineer,2023,225000
Analytics Engineer,2023,50000
Data Engineer,2023,161800
Data Engineer,2023,121400
Research Scientist,2023,285000
Research Scientist,2023,193900
Analytics Engineer,2023,240000
Analytics Engineer,2023,196000
Data Scientist,2023,214000
Data Scientist,2023,164000
Decision Scientist,2023,170000
Decision Scientist,2023,155000
Data Analyst,2023,125000
Data Analyst,2023,98000
Machine Learning Engineer,2023,199000
Machine Learning Engineer,2023,145000
Machine Learning Engineer,2023,260000
Machine Learning Engineer,2023,200000
Research Engineer,2022,105066
Data Engineer,2023,110736
Data Engineer,2023,86128
Decision Scientist,2023,185900
Decision Scientist,2023,129300
Data Engineer,2023,200000
Data Engineer,2023,145000
Data Engineer,2023,175000
Data Engineer,2023,120000
Data Engineer,2023,145000
Data Engineer,2023,120000
Data Engineer,2023,252000
Data Engineer,2023,129000
Analytics Engineer,2023,289800
Analytics Engineer,2023,214000
Data Analyst,2023,142000
Data Analyst,2023,87500
Applied Scientist,2023,222200
Applied Scientist,2023,136000
Machine Learning Engineer,2023,220000
Machine Learning Engineer,2023,165000
Data Scientist,2023,48585
Data Scientist,2023,38868
Data Scientist,2023,280830
Data Scientist,2023,173175
Data Scientist,2023,195000
Data Scientist,2023,160000
Data Scientist,2023,275300
Data Scientist,2023,183500
Data Scientist,2023,175000
Data Scientist,2023,145000
Data Analyst,2023,105000
Data Analyst,2023,85000
Data Scientist,2023,175000
Data Scientist,2023,160000
BI Developer,2023,92280
BI Developer,2023,49216
Data Engineer,2023,162500
Data Engineer,2023,130000
NLP Engineer,2023,75038
NLP Engineer,2023,64781
Data Engineer,2023,174350
Data Engineer,2023,126800
NLP Engineer,2023,71475
NLP Engineer,2023,61541
Data Engineer,2023,245000
Data Engineer,2023,140000
Analytics Engineer,2023,231250
Analytics Engineer,2023,138750
Machine Learning Engineer,2023,155000
Machine Learning Engineer,2023,125000
Data Engineer,2023,242000
Data Engineer,2023,195000
Research Scientist,2023,155000
Research Scientist,2023,125000
Applied Scientist,2023,222200
Applied Scientist,2023,136000
Machine Learning Engineer,2023,160000
Machine Learning Engineer,2023,140000
Data Specialist,2023,110000
Data Specialist,2023,70000
Data Scientist,2023,183924
Data Scientist,2023,125760
Data Analyst,2023,150000
Data Analyst,2023,105000
Analytics Engineer,2023,430640
Analytics Engineer,2023,61520
Principal Data Scientist,2023,86374
ML Engineer,2023,30000
ML Engineer,2023,25500
Data Scientist,2023,175000
Data Scientist,2023,120000
Applied Scientist,2023,222200
Applied Scientist,2023,136000
Data Scientist,2023,219000
Data Scientist,2023,141000
Data Scientist,2023,147100
Data Scientist,2023,90700
Data Analyst,2023,130000
Data Analyst,2023,100000
Applied Scientist,2023,213660
Applied Scientist,2023,130760
Data Modeler,2023,147100
Data Modeler,2023,90700
Data Scientist,2023,170000
Data Scientist,2023,150000
Data Analyst,2023,150000
Data Analyst,2023,110000
Research Engineer,2023,275000
Research Engineer,2023,174000
Analytics Engineer,2023,230000
Analytics Engineer,2023,143200
Business Intelligence Engineer,2023,225000
Business Intelligence Engineer,2023,156400
Machine Learning Engineer,2023,200000
Machine Learning Engineer,2023,130000
Data Strategist,2023,90000
Data Strategist,2023,72000
Data Engineer,2023,253200
Data Engineer,2023,90700
Computer Vision Engineer,2023,342810
Computer Vision Engineer,2023,184590
Data Engineer,2023,162500
Data Engineer,2023,130000
Data Analyst,2023,105380
Data Analyst,2023,64500
Compliance Data Analyst,2023,30000
Applied Scientist,2023,204620
Applied Scientist,2023,110680
Data Engineer,2023,270703
Data Engineer,2023,221484
Data Scientist,2023,212750
Data Scientist,2023,185000
Data Scientist,2023,262000
Data Scientist,2023,245000
Data Scientist,2023,275300
Data Scientist,2023,183500
Data Scientist,2023,218500
Data Scientist,2023,199098
Data Engineer,2023,203300
Data Engineer,2023,123600
Research Engineer,2023,189110
Research Engineer,2023,139000
Data Scientist,2023,258750
Data Scientist,2023,185000
Data Engineer,2023,231500
Data Engineer,2023,166000
Data Scientist,2023,172500
Data Scientist,2023,110500
Data Engineer,2023,238000
Data Engineer,2023,176000
Data Engineer,2023,237000
Data Engineer,2023,201450
Applied Scientist,2023,309400
Applied Scientist,2023,159100
Data Engineer,2023,115000
Data Engineer,2023,81500
Data Scientist,2023,237000
Data Scientist,2023,201450
Computer Vision Engineer,2023,280000
Computer Vision Engineer,2023,210000
Data Architect,2023,280100
Data Architect,2023,168100
Data Engineer,2023,193500
Data Engineer,2023,139000
Machine Learning Engineer,2023,150000
Applied Machine Learning Engineer,2023,70179
Machine Learning Engineer,2023,97171
Business Intelligence Engineer,2023,185900
Business Intelligence Engineer,2023,129300
Data Engineer,2023,225000
Data Engineer,2023,175000
Data Engineer,2023,185000
Data Engineer,2023,140000
Data Scientist,2023,48585
Data Scientist,2023,38868
Data Scientist,2023,105000
Data Scientist,2023,70000
Machine Learning Engineer,2023,163196
Machine Learning Engineer,2023,145885
Data Engineer,2023,217000
Data Engineer,2023,185000
Data Analyst,2023,202800
Data Analyst,2023,104300
Data Analyst,2023,145000
Data Analyst,2023,65000
Data Engineer,2023,165000
Data Engineer,2023,132300
Data Engineer,2023,179170
Data Engineer,2023,94300
Analytics Engineer,2023,152500
Analytics Engineer,2023,116450
Data Engineer,2023,247300
Data Engineer,2023,133800
Research Engineer,2023,203000
Research Engineer,2023,133000
Research Scientist,2023,220000
Machine Learning Engineer,2022,56536
Data Scientist,2023,150000
Data Scientist,2023,120000
Analytics Engineer,2023,289800
Analytics Engineer,2023,214000
Analytics Engineer,2023,179820
Analytics Engineer,2023,143860
Machine Learning Engineer,2023,283200
Machine Learning Engineer,2023,188800
Analytics Engineer,2023,289800
Analytics Engineer,2023,214200
Data Engineer,2023,185900
Data Engineer,2023,129300
Data Engineer,2023,252000
Data Engineer,2023,129000
Data Analytics Manager,2023,155000
Data Analytics Manager,2023,140000
Data Engineer,2023,161800
Data Engineer,2023,141600
Machine Learning Engineer,2023,342300
Machine Learning Engineer,2023,176100
Data Engineer,2023,100000
Data Engineer,2023,70000
Data Engineer,2023,85000
Data Engineer,2023,65000
Data Scientist,2023,138784
Data Scientist,2023,83270
Data Analyst,2023,75000
Data Analyst,2023,70000
Data Analyst,2023,204500
Data Analyst,2023,138900
Machine Learning Engineer,2023,318300
Machine Learning Engineer,2023,212200
Data Engineer,2023,95000
Data Engineer,2023,75000
Data Scientist,2023,195000
Data Scientist,2023,160000
Analytics Engineer,2023,230000
Analytics Engineer,2023,143200
Data Engineer,2023,100000
Data Engineer,2023,70000
Business Data Analyst,2023,105000
Data Analyst,2023,46755
Data Analyst,2023,43064
Data Engineer,2023,145000
Data Engineer,2023,115000
Data Analyst,2023,168400
Data Analyst,2023,105200
Applied Scientist,2023,309400
Applied Scientist,2023,159100
Machine Learning Engineer,2023,190000
Machine Learning Engineer,2023,150000
Data Engineer,2023,162500
Data Engineer,2023,130000
Analytics Engineer,2023,150000
Analytics Engineer,2023,120000
Data Engineer,2023,145000
Data Engineer,2023,120000
Applied Scientist,2023,222200
Applied Scientist,2023,136000
Data Analyst,2023,55368
Data Analyst,2023,43064
Data Engineer,2023,241000
Data Engineer,2023,155000
Data Engineer,2023,220000
Data Engineer,2023,190000
Data Scientist,2023,67672
Data Scientist,2023,55368
ETL Engineer,2023,86128
ETL Engineer,2023,58444
Data Analyst,2023,85000
Data Analyst,2023,75000
Data Engineer,2023,160000
Data Engineer,2023,140000
Machine Learning Engineer,2023,300000
Machine Learning Engineer,2023,250000
Data Scientist,2023,228000
Data Scientist,2023,186000
Data Scientist,2023,190000
Data Scientist,2023,170000
Research Engineer,2023,230000
Research Engineer,2023,200000
Data Architect,2023,180000
Data Architect,2023,115000
Data Architect,2023,200000
Data Architect,2023,115000
Data DevOps Engineer,2023,53984
Data Engineer,2023,220000
Data Engineer,2023,205000
Data Engineer,2023,180000
Data Engineer,2023,130000
Data Engineer,2023,200000
Data Engineer,2023,150000
Computer Vision Engineer,2023,215000
Computer Vision Engineer,2023,170000
Machine Learning Engineer,2023,247500
Machine Learning Engineer,2023,172200
Data Scientist,2023,224000
Data Scientist,2023,176000
Data Analyst,2023,120000
Data Analyst,2023,75000
Applied Data Scientist,2023,67635
AI Developer,2023,74883
Data Analyst,2023,140000
Data Analyst,2023,120000
Data Engineer,2023,128000
Data Engineer,2023,81500
Data Engineer,2023,145000
Data Engineer,2023,115000
Data Engineer,2023,185000
Data Engineer,2023,140000
Head of Data,2023,329500
Head of Data,2023,269600
Data Quality Analyst,2023,100000
Data Quality Analyst,2023,80000
Data Scientist,2023,250000
Data Scientist,2023,162500
AI Developer,2023,200000
Data Engineer,2023,145000
Data Engineer,2023,100000
Data Engineer,2023,145000
Data Engineer,2023,115000
Data Scientist,2023,203500
Data Scientist,2023,152000
Data Scientist,2023,239000
Data Scientist,2023,122900
Data Scientist,2023,237000
Data Scientist,2023,145000
Data Science Manager,2023,191765
Data Science Manager,2023,134236
Analytics Engineer,2023,190000
Analytics Engineer,2023,112000
Data Scientist,2022,88256
Data Engineer,2023,85000
Data Engineer,2023,65000
Data Analyst,2023,135000
Data Analyst,2023,105500
Research Engineer,2023,293000
Research Engineer,2023,185000
Data Analyst,2023,80000
Data Analyst,2023,70000
Data Engineer,2023,220000
Data Engineer,2023,160000
Data Scientist,2023,175000
Data Scientist,2023,145000
Data Analyst,2023,200000
Data Analyst,2023,148500
Data Scientist,2023,48585
Data Scientist,2023,38868
Data Engineer,2023,240500
Data Engineer,2023,123700
Analytics Engineer,2023,152900
Analytics Engineer,2023,117100
Analytics Engineer,2023,173000
Analytics Engineer,2023,113000
Applied Scientist,2023,260000
Applied Scientist,2023,136000
Data Engineer,2023,175000
Data Engineer,2023,110000
Applied Scientist,2023,260000
Applied Scientist,2023,136000
Research Scientist,2023,130000
Research Scientist,2023,110000
Applied Scientist,2023,205000
Applied Scientist,2023,184000
Data Analyst,2023,149500
Data Analyst,2023,127075
Data Scientist,2023,195000
Data Scientist,2023,160000
Data Engineer,2023,219535
Data Engineer,2023,146115
Data Scientist,2023,170000
Data Scientist,2023,135000
Data Scientist,2023,175000
Data Scientist,2023,145000
Data Scientist,2023,199000
Data Scientist,2023,162000
Applied Scientist,2023,222200
Applied Scientist,2023,136000
Analytics Engineer,2023,221000
Analytics Engineer,2023,153000
Data Analyst,2023,187000
Data Analyst,2023,128000
Research Scientist,2023,210000
Research Scientist,2023,136000
Data Scientist,2023,175000
Data Scientist,2023,100000
Data Engineer,2023,179000
Data Engineer,2023,109000
Data Scientist,2023,245000
Data Scientist,2023,180000
Data Analyst,2023,142000
Data Analyst,2023,75000
Data Manager,2023,198800
Data Manager,2023,105200
Data Analyst,2023,125000
Data Analyst,2023,112000
Data Scientist,2023,210000
Data Scientist,2023,155000
Data Manager,2023,115000
Data Manager,2023,86000
Data Scientist,2023,165000
Data Scientist,2023,140000
Data Analyst,2023,139000
Data Analyst,2023,106000
Data Analyst,2023,40747
AI Developer,2022,275000
Machine Learning Researcher,2023,50000
Machine Learning Engineer,2023,280700
Machine Learning Engineer,2023,150450
Data Scientist,2023,51861
Data Architect,2023,250500
Data Architect,2023,159500
Data Engineer,2023,145000
Data Engineer,2023,115000
Data Analyst,2023,140000
Data Analyst,2023,120000
Data Scientist,2023,130001
Data Scientist,2023,71907
Data Scientist,2023,93918
Data Scientist,2023,51962
Data Analyst,2023,175000
Data Analyst,2023,135000
Data Engineer,2023,85000
Data Engineer,2023,65000
Machine Learning Engineer,2023,257000
Machine Learning Engineer,2023,147000
Data Engineer,2023,222000
Data Engineer,2023,175000
Data Scientist,2023,203000
Data Scientist,2023,133200
Applied Scientist,2023,213660
Applied Scientist,2023,130760
Data Engineer,2023,221000
Data Engineer,2023,147000
Data Quality Analyst,2023,100000
Data Quality Analyst,2023,80000
Data Scientist,2023,185900
Data Scientist,2023,129300
Data Scientist,2023,238000
Data Scientist,2023,156000
Machine Learning Engineer,2023,304000
Machine Learning Engineer,2023,199000
Big Data Engineer,2023,48585
Data Engineer,2023,150000
Data Engineer,2023,130000
Data Scientist,2023,140000
Data Scientist,2023,110000
Data Analyst,2023,90000
Data Analyst,2023,75000
Research Scientist,2023,198340
Research Scientist,2023,104055
Data Engineer,2023,240000
Data Engineer,2023,183600
Data Specialist,2023,130000
Data Specialist,2023,80000
Data Engineer,2023,250000
Data Engineer,2023,150000
Data Analytics Manager,2023,160000
Data Analytics Manager,2023,120000
Machine Learning Engineer,2023,289076
Machine Learning Engineer,2023,202353
Data Engineer,2023,145000
Data Engineer,2023,120000
Data Analyst,2023,155000
Data Analyst,2023,106000
Data Engineer,2023,200000
Data Engineer,2023,160000
Data Scientist,2023,157750
Data Scientist,2023,104650
Data Scientist,2023,180000
Data Scientist,2023,140000
Data Scientist,2023,200000
Data Scientist,2023,145000
Lead Data Analyst,2023,68000
BI Data Engineer,2023,60000
Data Scientist,2023,48585
Data Scientist,2023,38868
Data Engineer,2023,85000
Data Engineer,2023,65000
Data Engineer,2023,125000
Data Engineer,2023,90000
Data Analyst,2023,105000
Data Analyst,2023,90000
Analytics Engineer,2023,179820
Analytics Engineer,2023,143860
Data Analyst,2023,135000
Data Analyst,2023,105500
Research Engineer,2023,155000
Research Engineer,2023,125000
Machine Learning Engineer,2023,241000
Machine Learning Engineer,2023,181000
Data Scientist,2023,252000
Data Scientist,2023,154000
Data Architect,2023,180000
Data Architect,2023,155000
Data Scientist,2023,191765
Data Scientist,2023,134236
Data Scientist,2023,175000
Data Scientist,2023,145000
Data Scientist,2023,237000
Data Scientist,2023,145000
Research Engineer,2023,155000
Research Engineer,2023,125000
Data Analyst,2023,80000
Data Analyst,2023,70000
Data Engineer,2023,146000
Data Engineer,2023,75000
Data Analyst,2023,64200
Data Analyst,2023,56100
Machine Learning Engineer,2023,170000
Machine Learning Engineer,2023,130000
Data Analyst,2023,208450
Data Analyst,2023,170550
Machine Learning Engineer,2023,125000
